code,population016,population_density_per_square_kilometre,land_area_in_square_kilometres,housing_apartment_in_a_building_that_has_five_or_more_storeys,housing_apartment_in_a_building_that_has_fewer_than_five_storeys,housing_apartment_or_flat_in_a_duplex,housing_semi_detached_house,housing_other_single_attached_house,housing_single_detached_house,housing_row_house,housing_movable_dwelling,x1960_or_before,x1961_to_1980,x1981_to_1990,x1991_to000,x2001_to005,x2006_to010,x2011_to016,average_household_size,persons_living_alone_per_cent,prevalence_of_low_income_based_on_the_low_income_measure_after_tax_lim_at_percent,in_the_bottom_decile,in_the_second_decile,in_the_third_decile,in_the_fourth_decile,in_the_fifth_decile,in_the_sixth_decile,in_the_seventh_decile,in_the_eighth_decile,in_the_ninth_decile,in_the_top_decile,vm_chinese,vm_south_asian,vm_black,vm_latin_american,vm_filipino,vm_arab,vm_southeast_asian,vm_west_asian,vm_korean,vm_japanese,vm_visible_minority_n_i_e,vm_multiple_visible_minorities,vm_not_a_visible_minority,vm_min_total
83,11785,8540,1.38,0.24495412844036699,0.4954128440366973,0.07339449541284404,0.09174311926605505,0.01743119266055046,0.05688073394495413,0.02018348623853211,0,0.574585635359116,0.23388581952117865,0.049723756906077346,0.04604051565377532,0.029465930018416207,0.05156537753222836,0.014732965009208104,2.15,19.4,18,0.1478000854335754,0.12516018795386588,0.10593763348996156,0.10807347287483982,0.08500640751815464,0.08628791114908159,0.08244340025630073,0.08671507902605724,0.08415207176420333,0.08842375053395984,0.0721605465414176,0.056789069171648165,0.05081127241673783,0.04184457728437233,0.014517506404782237,0.007685738684884714,0.020068317677198976,0.003842869342442357,0.010247651579846286,0.005123825789923143,0.012809564474807857,0.014090520922288642,0.6900085397096499,0.30999146029035013
62,21381,8038,2.66,0.22737186477644494,0.24427480916030533,0.05288985823336968,0.21264994547437296,0.004362050163576881,0.193020719738277,0.0648854961832061,5.452562704471102e-4,0.5868263473053892,0.20087098530212302,0.0587915078933043,0.06042460533478498,0.045182362547632006,0.031028851388132824,0.016875340228633642,2.29,18.4,18.8,0.14027149321266968,0.09716599190283401,0.07739938080495357,0.06834960704929745,0.06977851869492736,0.0690640628721124,0.07859014050964515,0.09788044772564897,0.13955703738985473,0.16194331983805668,0.0630952380952381,0.08095238095238096,0.06119047619047619,0.013095238095238096,0.03261904761904762,0.006904761904761905,0.004523809523809524,0.007380952380952381,0.009047619047619047,0.007857142857142858,0.010238095238095239,0.010952380952380953,0.6921428571428572,0.3078571428571429
9,15535,2840,5.47,0.3848,0.1656,0.0064,0.0136,0,0.4088,0.0208,0,0.2997601918465228,0.45643485211830537,0.04876099120703437,0.03437250199840128,0.04716227018385292,0.06314948041566747,0.050359712230215826,2.43,13.6,10.5,0.07105263157894737,0.0756578947368421,0.07631578947368421,0.07960526315789473,0.07894736842105263,0.06776315789473684,0.08125,0.07861842105263157,0.09769736842105263,0.2930921052631579,0.024326101249178174,0.02564102564102564,0.05226824457593689,0.04437869822485207,0.013149243918474688,0.006574621959237344,0.003616042077580539,0.003616042077580539,0.01775147928994083,0.006574621959237344,0.005588428665351742,0.008875739644970414,0.7876397107166337,0.2123602892833662
138,22776,7051,3.23,0.6268939393939394,0.02462121212121212,0.07386363636363637,0.015151515151515152,0.0012626262626262627,0.19381313131313133,0.06439393939393939,0,0.274968394437421,0.404551201011378,0.1649810366624526,0.10493046776232617,0.021491782553729456,0.017699115044247787,0.011378002528445006,2.81,9.9,26,0.16812766913913238,0.17981568891885816,0.14362778152393796,0.1218251292425264,0.10092155540570914,0.08383906495841763,0.07484828051247472,0.06001348617666891,0.043605304562823105,0.023376039559451563,0.04019761958230406,0.2914888838984954,0.18549292611722434,0.01796541657309679,0.13339321805524365,0.010779249943858073,0.008758140579384684,0.024927015495171793,0.001796541657309679,0.0029193801931282283,0.042667864361104875,0.0204356613518976,0.2191780821917808,0.7808219178082192
5,9456,3306,2.86,0.4276827371695179,0.02021772939346812,0.06220839813374806,0.02177293934681182,0,0.30793157076205285,0.16018662519440124,0,0.3059006211180124,0.44565217391304346,0.19099378881987578,0.040372670807453416,0.006211180124223602,0.003105590062111801,0.007763975155279503,2.93,8.4,23.2,0.15677966101694915,0.1620762711864407,0.14671610169491525,0.1138771186440678,0.09533898305084745,0.09957627118644068,0.0715042372881356,0.07415254237288135,0.056673728813559324,0.023305084745762712,0.011099365750528542,0.08879492600422834,0.3097251585623679,0.08086680761099366,0.04915433403805497,0.004228329809725159,0.039112050739957716,0.030126849894291756,0.011099365750528542,0.0015856236786469344,0.022198731501057084,0.025898520084566595,0.32610993657505283,0.6738900634249472
32,22372,6466,3.46,0.36727272727272725,0.30424242424242426,0.06181818181818182,0.0036363636363636364,0,0.2309090909090909,0.03212121212121212,0,0.3054037644201579,0.3054037644201579,0.10200364298724955,0.11718275652701882,0.0862173649058895,0.026108075288403157,0.05768063145112325,2.65,16.5,21.3,0.14947512551346417,0.14217252396166133,0.11570059333637608,0.10474669100867184,0.09105431309904154,0.07485166590597901,0.0670926517571885,0.056138749429484255,0.07348242811501597,0.1252852578731173,0.01783264746227709,0.016689529035208046,0.10539551897576589,0.025148605395518976,0.18061271147690902,0.00411522633744856,0.009830818472793781,0.00823045267489712,0.00800182898948331,0.0011431184270690445,0.008687700045724738,0.018518518518518517,0.5957933241883859,0.40420667581161407
11,18588,2171,8.56,0.25944767441860467,0.010901162790697675,0.018168604651162792,0.05232558139534884,7.267441860465116e-4,0.5704941860465116,0.08793604651162791,0,0.30903790087463556,0.5408163265306123,0.09037900874635568,0.015306122448979591,0.028425655976676383,0.010932944606413994,0.00510204081632653,2.7,9,9.7,0.06204478014567035,0.07391421634745077,0.07634205557054222,0.0820070137577556,0.09414620987321284,0.09630428918262746,0.11114108443485297,0.1367682762341516,0.14567035338548692,0.12166172106824925,0.042725797728501894,0.06895619253650621,0.052731206057328284,0.02163331530557058,0.02406706327744727,0.007842076798269334,0.005949161709031909,0.006760411032990805,0.021092482422931314,0.005408328826392645,0.003515413737155219,0.014872904272579772,0.7244456462952947,0.27555435370470527
13,11848,6582,1.8,0.6907103825136612,0.012021857923497269,0.013114754098360656,0.020765027322404372,0.002185792349726776,0.21092896174863388,0.05027322404371585,0,0.23638344226579522,0.5697167755991286,0.05991285403050109,0.017429193899782137,0.006535947712418301,0.004357298474945534,0.1056644880174292,2.5,13.2,18.3,0.12516354121238552,0.12123855211513301,0.12341910161360663,0.10292193632795464,0.1059747056258177,0.09725250763192324,0.08547754034016572,0.09550806803314435,0.085041430440471,0.05800261665939817,0.029193899782135078,0.10152505446623093,0.06884531590413943,0.038779956427015254,0.05533769063180828,0.014814814814814815,0.013507625272331155,0.025272331154684097,0.02570806100217865,0.00261437908496732,0.010021786492374727,0.008714596949891068,0.6056644880174292,0.39433551198257083
44,21933,9026,2.43,0.821611253196931,0.08248081841432225,6.393861892583121e-4,0.023017902813299233,0,0,0.07225063938618925,0,0.12587859424920128,0.6178913738019169,0.12715654952076677,0.08881789137380192,0.02619808306709265,0.006389776357827476,0.0076677316293929714,2.8,11.3,34.7,0.22376824817518248,0.2103102189781022,0.145985401459854,0.10880474452554745,0.0843978102189781,0.07002737226277372,0.0552007299270073,0.04105839416058394,0.0364963503649635,0.023950729927007298,0.04630474452554745,0.3489963503649635,0.09717153284671533,0.017791970802919707,0.10355839416058395,0.01687956204379562,0.010492700729927007,0.09990875912408759,0.011405109489051095,0.002052919708029197,0.011633211678832116,0.019616788321167884,0.21418795620437955,0.7858120437956204
102,12806,8054,1.59,0.6305147058823529,0.07077205882352941,0.02022058823529412,0.0027573529411764708,0,0.2702205882352941,0.0055147058823529415,0,0.48717948717948717,0.3443223443223443,0.08882783882783883,0.04395604395604396,0.01282051282051282,0.011904761904761904,0.01098901098901099,2.33,18.2,15.5,0.11133043821555468,0.102250296091591,0.0852743782076589,0.07895775759968417,0.07461508093170154,0.06079747335175681,0.06000789577575997,0.06514015001973944,0.07500986971969996,0.28661666008685355,0.02093206951026856,0.013428120063191154,0.03949447077409163,0.03317535545023697,0.1259873617693523,0.005134281200631911,0.001579778830963665,0.013033175355450236,0.009083728278041074,0.004344391785150079,0.005529225908372828,0.009478672985781991,0.7187993680884676,0.2812006319115324
101,10732,4380,2.45,0.41033434650455924,0.2127659574468085,0.014184397163120567,0.013171225937183385,0,0.3414387031408308,0.008105369807497468,0,0.5313131313131313,0.20909090909090908,0.12222222222222222,0.04242424242424243,0.01818181818181818,0.01919191919191919,0.05757575757575758,2.14,21.6,10.7,0.08427495291902072,0.060263653483992465,0.0475517890772128,0.04048964218455744,0.04943502824858757,0.05084745762711865,0.05696798493408663,0.06450094161958568,0.08333333333333333,0.4623352165725047,0.04337576614804337,0.0231023102310231,0.01933050447901933,0.013201320132013201,0.031588873173031586,0.003771805752003772,0.007072135785007072,0.008486562942008486,0.004243281471004243,0.0033003300330033004,9.42951438000943e-4,0.009900990099009901,0.8316831683168316,0.16831683168316833
25,30491,5864,5.2,0.3427277302466029,0.11575239053850025,0.03321590337191746,0.33064921992954205,0,0.04177151484650227,0.13588324106693508,0,0.20313289540171803,0.616978271854472,0.11824153612935827,0.043961596766043456,0.006568974229408792,0.007579585649317837,0.0035371399696816574,3.04,8,25.7,0.171740569159497,0.18563864990072798,0.14758438120450032,0.12028457974851092,0.1042356055592323,0.09265387160820648,0.06601588352084713,0.05939774983454666,0.03888153540701522,0.013567174056915949,0.03869047619047619,0.0710978835978836,0.24338624338624337,0.12169312169312169,0.05009920634920635,0.011408730158730158,0.13177910052910052,0.014054232804232803,3.3068783068783067e-4,3.3068783068783067e-4,0.047453703703703706,0.036044973544973546,0.23363095238095238,0.7663690476190477
65,14417,8582,1.68,0.08512396694214876,0.39008264462809916,0.05950413223140496,0.24462809917355371,0.0049586776859504135,0.15950413223140497,0.05537190082644628,8.264462809917355e-4,0.640495867768595,0.16859504132231404,0.10661157024793388,0.048760330578512395,0.006611570247933884,0.015702479338842976,0.013223140495867768,2.37,16.4,19.7,0.1506086956521739,0.10956521739130434,0.08347826086956522,0.07547826086956522,0.07234782608695652,0.07721739130434782,0.08904347826086957,0.10921739130434782,0.11234782608695652,0.12069565217391304,0.1453913043478261,0.07443478260869565,0.06539130434782608,0.014260869565217391,0.020869565217391306,0.005565217391304348,0.013217391304347827,0.00591304347826087,0.00591304347826087,0.008695652173913044,0.004869565217391304,0.026434782608695653,0.6090434782608696,0.3909565217391304
140,9917,2673,3.71,0.27386934673366836,0.02386934673366834,0.04522613065326633,0.035175879396984924,0,0.5464824120603015,0.07537688442211055,0,0.2559598494353827,0.5106649937264742,0.09661229611041405,0.10664993726474278,0.010037641154328732,0.005018820577164366,0.015056461731493099,2.42,13.4,7.7,0.05848861283643892,0.054865424430641824,0.06780538302277432,0.07867494824016563,0.09368530020703934,0.09523809523809523,0.10869565217391304,0.12991718426501034,0.15890269151138717,0.15372670807453417,0.028467908902691512,0.08436853002070394,0.06469979296066253,0.012422360248447204,0.050724637681159424,0.003105590062111801,0.007246376811594203,0.004658385093167702,0.004658385093167702,0.010351966873706004,0.010351966873706004,0.016563146997929608,0.7023809523809523,0.2976190476190476
53,15723,6047,2.6,0.8380503144654088,0.012578616352201259,0.0023584905660377358,0,7.861635220125787e-4,0.07783018867924528,0.06839622641509434,0,0.07305577376276512,0.3786331500392773,0.04948939512961508,0.046347211311861744,0.030636292223095052,0.0589159465828751,0.3629222309505106,2.47,13.6,29.6,0.2340222575516693,0.12273449920508744,0.10302066772655008,0.1068362480127186,0.0918918918918919,0.0807631160572337,0.07567567567567568,0.065818759936407,0.058187599364069954,0.06104928457869634,0.1958664546899841,0.21399046104928457,0.05151033386327504,0.023211446740858507,0.07631160572337042,0.05119236883942766,0.007313195548489666,0.07980922098569157,0.028298887122416534,0.003179650238473768,0.011128775834658187,0.024165341812400636,0.2340222575516693,0.7659777424483307
88,22162,11726,1.89,0.5911978221415608,0.18012704174228675,0.03720508166969147,0.0544464609800363,9.074410163339383e-4,0.12431941923774954,0.011796733212341199,0,0.3929379809868719,0.4268899954730647,0.05930285196921684,0.02806699864191942,0.023087369850611137,0.026708918062471707,0.04300588501584427,1.98,25,16.5,0.13189832837188,0.08381039615296543,0.07281886878864209,0.07098694756125487,0.07442179986260591,0.07648271124341653,0.08289443553927181,0.0980077856652164,0.12663155484314176,0.18204717197160522,0.038029782359679264,0.043528064146620846,0.03459335624284078,0.03161512027491409,0.01741122565864834,0.010309278350515464,0.00847651775486827,0.010080183276059565,0.01741122565864834,0.008018327605956471,0.0057273768613974796,0.012371134020618556,0.7624284077892325,0.23757159221076746
87,23925,4893,4.89,0.3296551724137931,0.2979310344827586,0.051954022988505745,0.04735632183908046,0.0022988505747126436,0.24413793103448275,0.02666666666666667,0,0.5454963235294118,0.17003676470588236,0.05560661764705882,0.03400735294117647,0.01884191176470588,0.059283088235294115,0.11672794117647059,2.15,21.2,11.1,0.08936990998714102,0.06708101157308187,0.06022288898414059,0.06065152164594942,0.06858122588941278,0.07415345049292756,0.08358336905272182,0.10330047149592798,0.12987569652807543,0.26318045435062154,0.031678082191780824,0.03424657534246575,0.036601027397260275,0.020333904109589043,0.013912671232876712,0.006421232876712328,0.010273972602739725,0.003638698630136986,0.011558219178082191,0.006421232876712328,0.004708904109589041,0.011772260273972603,0.8084332191780822,0.1915667808219178
134,12494,2403,5.2,0,0.008119079837618403,0.14749661705006767,0.0013531799729364006,0,0.8389715832205683,0.0040595399188092015,0,0.09164420485175202,0.1280323450134771,0.4582210242587601,0.20485175202156333,0.0444743935309973,0.05256064690026954,0.02021563342318059,3.37,3.9,10.5,0.08467094703049759,0.06821829855537721,0.07463884430176565,0.07624398073836276,0.08426966292134831,0.09670947030497593,0.11075441412520064,0.12841091492776885,0.1472712680577849,0.12881219903691815,0.07667603372139703,0.3625050180650341,0.12444801284624649,0.01645925331192292,0.06463267763950221,0.0068245684464070654,0.0068245684464070654,0.008028904054596548,0.010437575270975512,0.0028101164191087916,0.04295463669209153,0.021678040947410677,0.2557205941389,0.7442794058611
48,16934,3148,5.38,0.3033620015637217,0.11806098514464425,0.024237685691946835,0.12900703674745895,0,0.2580140734949179,0.1673182173573104,0,0.07259953161592506,0.711943793911007,0.1405152224824356,0.060109289617486336,0.00936768149882904,0.00312256049960968,0.00234192037470726,2.64,10,21.9,0.16711032238982548,0.11564625850340136,0.07867494824016563,0.08459035788228335,0.07778763679384798,0.0837030464359657,0.09228039041703638,0.09642117716651878,0.09494232475598935,0.10884353741496598,0.4861111111111111,0.09013002364066194,0.03664302600472813,0.013002364066193853,0.01802600472813239,0.010638297872340425,0.005319148936170213,0.0384160756501182,0.0384160756501182,0.0035460992907801418,0.0035460992907801418,0.012115839243498818,0.24408983451536642,0.7559101654846335
8,10948,3981,2.75,0.4759036144578313,0.04578313253012048,0.043373493975903614,0.014457831325301205,0,0.40481927710843374,0.01566265060240964,0,0.2841596130592503,0.45102781136638453,0.094316807738815,0.07859733978234583,0.015719467956469165,0.05562273276904474,0.020556227327690448,2.45,14,14.6,0.0891089108910891,0.10396039603960396,0.11485148514851486,0.09504950495049505,0.0891089108910891,0.09108910891089109,0.09455445544554456,0.10396039603960396,0.10247524752475247,0.11584158415841585,0.00986679822397632,0.03206709422792304,0.11346817957572768,0.04785397138628515,0.016773556980759743,0.00493339911198816,0.00246669955599408,0.0059200789343857915,0.013320177602368031,0,0.008880118401578688,0.017760236803157376,0.726689689195856,0.27331031080414403
21,12416,1570,7.91,0.1822849807445443,0.17586649550706032,0.024390243902439025,0.4595635430038511,0,0.13478818998716302,0.021822849807445442,0.0012836970474967907,0.15532734274711169,0.6777920410783055,0.06803594351732992,0.037227214377406934,0.03337612323491656,0.024390243902439025,0.0038510911424903724,3.18,6.1,19.7,0.12903225806451613,0.14879032258064517,0.14758064516129032,0.1282258064516129,0.10846774193548388,0.09556451612903226,0.08387096774193549,0.075,0.054838709677419356,0.028629032258064516,0.010873942811115585,0.2891663310511478,0.14780507450664518,0.07209021345147,0.02778896496173983,0.016512283527990335,0.03544099879178413,0.02053966975432944,0.003624647603705195,0,0.018928715263793798,0.01369311316955296,0.34353604510672575,0.6564639548932742
22,15545,3565,4.36,0.314484126984127,0.2400793650793651,0.015873015873015872,0.2251984126984127,0,0.11408730158730158,0.09027777777777778,0,0.2658102766798419,0.49407114624505927,0.09288537549407115,0.04940711462450593,0.024703557312252964,0.06324110671936758,0.009881422924901186,3.07,6.8,22.7,0.1543667418627135,0.16242346116661296,0.15049951659684177,0.13470834676119883,0.11150499516596842,0.08701256848211408,0.07315501127940703,0.06380921688688367,0.044150821785369,0.018369320012890752,0.02413127413127413,0.21074646074646075,0.22136422136422138,0.11776061776061776,0.05662805662805663,0.009974259974259974,0.06981981981981981,0.00933075933075933,0.004182754182754183,0.0022522522522522522,0.02574002574002574,0.01866151866151866,0.2294079794079794,0.7705920205920206
106,14365,7682,1.87,0.2595129375951294,0.3949771689497717,0.02359208523592085,0.04033485540334855,0,0.2815829528158295,0,0,0.6349085365853658,0.24314024390243902,0.052591463414634144,0.036585365853658534,0.008384146341463415,0.011432926829268292,0.012957317073170731,2.17,21,15.7,0.12368236120871398,0.09873506676036542,0.08116654954321856,0.08468025298664793,0.07343640196767393,0.06711173576950105,0.07097680955727337,0.07765284609978917,0.08503162333099086,0.23752635277582573,0.020738137082601055,0.02249560632688928,0.04991212653778559,0.03725834797891037,0.10087873462214411,0.008084358523725835,0.00562390158172232,0.003866432337434095,0.01054481546572935,0.00843585237258348,0.00632688927943761,0.014059753954305799,0.7117750439367311,0.28822495606326887
125,13641,7031,1.94,0.5570599613152805,0.05222437137330754,0.0735009671179884,0.0725338491295938,0.019342359767891684,0.19729206963249515,0.02804642166344294,0,0.4393792434529583,0.4122211445198836,0.06013579049466537,0.06013579049466537,0.01842870999030068,0.007759456838021339,0.0019398642095053346,2.63,11.6,23.3,0.16079295154185022,0.1501468428781204,0.14023494860499267,0.13656387665198239,0.11894273127753303,0.08920704845814978,0.0763582966226138,0.06130690161527166,0.04919236417033774,0.01725403817914831,0.04400440044004401,0.27356068940227357,0.12504583791712504,0.0165016501650165,0.17601760176017603,0.017235056839017236,0.009900990099009901,0.012834616795012835,0.002566923359002567,7.334066740007334e-4,0.0297029702970297,0.02346901356802347,0.2684268426842684,0.7315731573157316
14,43965,2712,16.21,0.6396373056994819,0.038860103626943004,0.012953367875647668,0.006476683937823834,2.5906735751295336e-4,0.26813471502590674,0.03367875647668394,0,0.22043984476067272,0.25252263906856404,0.07529107373868046,0.055627425614489,0.07994825355756792,0.15109961190168175,0.1650711513583441,2.24,17.8,15.8,0.11327085502718963,0.09418026148328126,0.08284160592386902,0.08122179798681013,0.08480851556172625,0.08793243086891125,0.09128774730996182,0.10262640286937406,0.11847738053916464,0.1433530024297119,0.04333256297665819,0.08146521839611741,0.07060318927663509,0.030737231338109544,0.038710422925814655,0.01571527617286804,0.011324243124566674,0.012248671134735382,0.03743933441183268,0.004506586549572452,0.013173099144904091,0.012248671134735382,0.6284954934134505,0.3715045065865496
90,14366,5442,2.64,0.11930405965202982,0.415907207953604,0.08450704225352113,0.1623860811930406,0.0016570008285004142,0.12261806130903065,0.0936205468102734,0,0.5887230514096186,0.11774461028192372,0.026533996683250415,0.04145936981757877,0.09203980099502487,0.0812603648424544,0.05223880597014925,2.33,16.5,13.5,0.11434659090909091,0.08380681818181818,0.08167613636363637,0.08451704545454546,0.08877840909090909,0.08984375,0.09659090909090909,0.11150568181818182,0.12642045454545456,0.12251420454545454,0.06283280085197018,0.03727369542066028,0.039048633297834576,0.034788782392616256,0.043663471778487756,0.002129925452609159,0.028044018459353923,0.0024849130280440185,0.004969826056088037,0.008164714235001775,0.01455449059282925,0.017394391196308128,0.7046503372381967,0.29534966276180336
110,11058,6467,1.71,0.15947242206235013,0.24100719424460432,0.09472422062350119,0.10191846522781775,0,0.40047961630695444,0.002398081534772182,0,0.44683393070489846,0.26881720430107525,0.08721624850657109,0.0967741935483871,0.04898446833930705,0.025089605734767026,0.026284348864994027,2.64,12.2,18.3,0.12114337568058076,0.14519056261343014,0.1279491833030853,0.1206896551724138,0.11388384754990925,0.10027223230490018,0.08711433756805807,0.08620689655172414,0.06578947368421052,0.03176043557168784,0.014479638009049774,0.08280542986425339,0.1081447963800905,0.08235294117647059,0.06877828054298643,0.0022624434389140274,0.030316742081447964,0.006787330316742082,0.0018099547511312218,0.0036199095022624436,0.004977375565610859,0.019004524886877826,0.5746606334841629,0.4253393665158371
124,17123,4770,3.59,0.4315068493150685,0.10578386605783865,0.1035007610350076,0.0532724505327245,0.0121765601217656,0.2747336377473364,0.01902587519025875,0,0.3812785388127854,0.3401826484018265,0.1354642313546423,0.11035007610350075,0.015220700152207,0.00532724505327245,0.0121765601217656,2.6,14,26.3,0.19140853302162478,0.15020455873758037,0.12273524254821741,0.11367621274108708,0.09789596727060199,0.09263588544710695,0.08036236119228521,0.06954997077732321,0.05581531268264173,0.02571595558153127,0.06050862320958784,0.24349605378544284,0.12452499269219526,0.014615609470914937,0.15141771411867874,0.00964630225080386,0.014030985092078339,0.010230926629640456,0.0029231218941829875,0.0043846828412744815,0.03156971645717627,0.02776965799473838,0.3048816135632856,0.6951183864367144
78,17945,11806,1.52,0.5294453973699257,0.3350485991995426,0.02801600914808462,0.024585477415666093,0.006289308176100629,0.008004574042309892,0.0686106346483705,0,0.3119266055045872,0.2861238532110092,0.15194954128440366,0.08772935779816514,0.05045871559633028,0.04472477064220184,0.06708715596330275,2,25.4,33.2,0.30621598395875105,0.15525637353193927,0.09195073044972787,0.07676883414494415,0.06617015181896305,0.0584359782297336,0.05041535376682899,0.056717272987682615,0.062446290461185903,0.07562303065024348,0.3482373172828891,0.043565491544855256,0.05044425336772714,0.018056749785038694,0.025508741759816565,0.017196904557179708,0.03353396388650043,0.01117798796216681,0.018916595012897677,0.012611063341931785,0.007738607050730868,0.015190599025508742,0.39782172542275723,0.6021782745772427
6,22000,4356,5.05,0.6126126126126126,0.028314028314028315,0.021879021879021878,0.01673101673101673,0,0.2799227799227799,0.04054054054054054,0,0.2737789203084833,0.5398457583547558,0.12275064267352186,0.04755784061696658,0.009640102827763496,0.0012853470437017994,0.005141388174807198,2.82,9.9,24.9,0.16348340154615734,0.1709868121873579,0.1275579809004093,0.09754433833560709,0.09254206457480674,0.07958162801273307,0.07253296953160528,0.06934970441109595,0.06934970441109595,0.05707139608913142,0.018674561603279436,0.16533819175586426,0.24322477795490777,0.0446367570029606,0.03120018219084491,0.012525620587565475,0.01229788203142792,0.024368025506718287,0.009565019357777272,0.0015941698929628787,0.014803006148941016,0.0193577772716921,0.40241402869505805,0.597585971304942
15,9271,3593,2.58,0.2203626220362622,0.09344490934449093,0.008368200836820083,0.019525801952580194,0,0.6443514644351465,0.01394700139470014,0,0.5997229916897507,0.10526315789473684,0.06786703601108034,0.06509695290858726,0.05955678670360111,0.06371191135734072,0.038781163434903045,2.56,11.2,4.5,0.03820960698689956,0.028384279475982533,0.030021834061135372,0.03766375545851528,0.034388646288209604,0.0425764192139738,0.0584061135371179,0.07914847161572053,0.12827510917030568,0.5229257641921398,0.03271537622682661,0.022355507088331516,0.008724100327153763,0.0059978189749182115,0.011995637949836423,0.0021810250817884407,0.0027262813522355507,0.004362050163576881,0.014721919302071973,0.004907306434023991,0,0.010359869138495093,0.8789531079607416,0.12104689203925845
114,7985,4697,1.7,0.22364217252396165,0.10702875399361023,0.03035143769968051,0.17412140575079874,0,0.4057507987220447,0.05910543130990415,0,0.7009646302250804,0.1832797427652733,0.06913183279742766,0.024115755627009645,0,0.012861736334405145,0.00964630225080386,2.56,13,18.5,0.13245448838669177,0.08537350910232266,0.06842435655994979,0.059008160703075956,0.05084745762711865,0.05775266792215945,0.06465787821720025,0.07846829880728186,0.12303829252981795,0.27997489014438165,0.021916092673763307,0.033813400125234816,0.10457107075767064,0.01878522229179712,0.021289918597370068,0.005009392611145898,0.004383218534752661,0.0068879148403256105,0.006261740763932373,0.0012523481527864746,0.005635566687539136,0.015028177833437696,0.7551659361302442,0.24483406386975579
117,43993,6144,7.16,0.4491694352159468,0.05514950166112957,0.027906976744186046,0.061461794019933555,9.966777408637873e-4,0.24485049833887043,0.16046511627906976,0,0.08039867109634552,0.6641196013289037,0.14717607973421926,0.05116279069767442,0.030232558139534883,0.007973421926910298,0.01893687707641196,2.89,8,23.5,0.1684863808757614,0.15182162969773588,0.12895069532237674,0.10573497299161017,0.09343753591541203,0.08309389725318929,0.07872658315136191,0.07183082404321342,0.06907252039995403,0.048844960349385125,0.3715237876350264,0.16639852907377614,0.08331418064812687,0.009538037232820042,0.057343139508159044,0.022753390025281546,0.006435302229372558,0.018156745575729716,0.004481728338313031,0.003332567225925075,0.009997701677775224,0.018156745575729716,0.2285681452539646,0.7714318547460354
38,16164,3038,5.32,0.5072243346007604,0.09961977186311786,0.028136882129277566,0.0045627376425855515,0.0022813688212927757,0.3581749049429658,0,0,0.291350531107739,0.16160849772382396,0.10925644916540213,0.06676783004552352,0.15098634294385432,0.10318664643399089,0.11684370257966616,2.44,13.8,17.6,0.14094586185438707,0.08276291225886745,0.06845052893590542,0.059738643434972,0.06596141879278158,0.06813939016801493,0.06378344741754823,0.08245177349097697,0.11449906658369632,0.25326695706285,0.10844499844188221,0.0626363353069492,0.025241508258024306,0.01495793081956996,0.06512932377687754,0.011530071673418511,0.005609224057338735,0.060766593954502963,0.05453412277968214,0.004362729822374571,0.004674353381115612,0.012464942349641633,0.5696478653786227,0.4303521346213774
105,14607,6407,2.28,0.03782287822878229,0.18542435424354242,0.03413284132841329,0.16328413284132842,0,0.5738007380073801,0.005535055350553505,0,0.7112546125461254,0.08671586715867159,0.05350553505535055,0.042435424354243544,0.04059040590405904,0.03505535055350553,0.03044280442804428,2.69,11.3,6.7,0.05284831846259437,0.033287577213452296,0.02848318462594372,0.035003431708991076,0.041523678792038436,0.04838709677419355,0.06108442004118051,0.08201784488675361,0.1400137268359643,0.4773507206588881,0.08196159122085048,0.024348422496570644,0.015089163237311385,0.006858710562414266,0.01783264746227709,0.0013717421124828531,0.007887517146776405,0.012688614540466393,0.0205761316872428,0.009259259259259259,0.0013717421124828531,0.015089163237311385,0.7856652949245542,0.2143347050754458
103,15179,4685,3.24,0.16114982578397213,0.17682926829268292,0.04006968641114982,0.01916376306620209,8.710801393728223e-4,0.5958188153310104,0.006097560975609756,0,0.7139130434782609,0.0817391304347826,0.03304347826086956,0.04782608695652174,0.05652173913043478,0.036521739130434785,0.030434782608695653,2.63,12,7.3,0.061630218687872766,0.03313452617627568,0.030483764082173626,0.02882703777335984,0.03744201457919152,0.043074884029158385,0.04539430086149768,0.06660039761431412,0.09774685222001325,0.5556660039761432,0.0571900826446281,0.020826446280991735,0.015867768595041323,0.007272727272727273,0.019504132231404958,0.0019834710743801653,0.0029752066115702478,0.016198347107438015,0.008264462809917356,0.003966942148760331,0.003305785123966942,0.012231404958677685,0.8304132231404958,0.16958677685950413
56,16828,3596,4.68,0.08171206225680934,0.22101167315175096,0.007003891050583658,0.12373540856031129,0,0.554863813229572,0.011673151750972763,0,0.721056721056721,0.09634809634809635,0.029526029526029528,0.052059052059052056,0.035742035742035744,0.03263403263403263,0.03263403263403263,2.59,13.3,6.9,0.05320108205590622,0.03787195671776375,0.03666967237751728,0.03576795912233243,0.039374812143071834,0.050796513375413285,0.06492335437330929,0.08025247971145176,0.12233243162007815,0.478809738503156,0.06156156156156156,0.02702702702702703,0.016816816816816817,0.008408408408408409,0.013513513513513514,0.0045045045045045045,0.005105105105105105,0.00960960960960961,0.012012012012012012,0.0045045045045045045,0.003303303303303303,0.01021021021021021,0.8234234234234235,0.17657657657657658
